Country,City,UpdateTimeUTC,JamsDelay,TrafficIndexLive,JamsLengthInKms,JamsCount,TrafficIndexWeekAgo,UpdateTimeUTCWeekAgo,TravelTimeLivePer10KmsMins,TravelTimeHistoricPer10KmsMins,MinsDelay
ARE,abu-dhabi,01:30.0,0.9,2,2,1,2,01:30.0,8.695568658,8.887080916,-0.191512259
ARE,abu-dhabi,01:30.0,6.7,3,3.2,3,2,01:30.0,8.691389473,8.922568601,-0.231179128
ARE,abu-dhabi,01:30.0,7.5,3,0.8,2,3,01:30.0,8.788466664,9.009468385,-0.22100172
ARE,abu-dhabi,01:00.0,8.6,6,2.2,3,6,01:00.0,9.220697882,9.380643817,-0.159945934
ARE,abu-dhabi,01:00.0,35.6,9,3.9,11,8,01:00.0,9.641601329,9.778596819,-0.136995491
ARE,abu-dhabi,01:00.0,107.8,13,10.2,37,12,01:00.0,10.16271146,10.30704383,-0.144332366
ARE,abu-dhabi,01:00.0,173.6,17,18.4,55,15,01:00.0,10.63855081,10.69996899,-0.061418174
ARE,abu-dhabi,01:00.0,267.3,25,34.7,85,21,01:00.0,11.27645995,10.91976513,0.356694818
ARE,abu-dhabi,01:00.0,727.7,37,107.2,183,32,01:00.0,12.18689479,11.10946107,1.077433719
ARE,abu-dhabi,46:00.0,807.3,37,110.5,196,34,46:00.0,12.09734941,11.14960412,0.94774529
ARE,abu-dhabi,46:00.0,687.4,32,84.4,159,29,46:00.0,11.61130813,10.84099082,0.770317316
ARE,abu-dhabi,46:00.0,225.4,20,38.6,67,19,46:00.0,10.54818855,10.33155204,0.216636503
ARE,abu-dhabi,31:00.0,145.4,18,22.5,49,16,31:00.0,10.30273063,10.22019818,0.082532443
ARE,abu-dhabi,01:00.0,172.4,17,26.2,53,16,31:00.0,10.22566467,10.18552272,0.040141951
ARE,abu-dhabi,46:00.0,179.8,16,27.3,55,14,16:00.0,10.20088232,10.17141908,0.029463235
ARE,abu-dhabi,01:30.0,133.7,15,14.7,37,15,16:00.0,10.23359345,10.23312821,0.000465246
ARE,abu-dhabi,16:30.0,192.5,17,20.3,51,15,16:00.0,10.43147893,10.32885013,0.102628809
ARE,abu-dhabi,46:00.0,151.1,17,17.1,49,14,31:00.0,10.42472057,10.29580156,0.128919011
ARE,abu-dhabi,01:30.0,84.7,14,20.1,32,13,31:00.0,9.836843774,9.84259086,-0.005747086
ARE,abu-dhabi,01:30.0,93.1,17,18.9,33,15,01:00.0,10.04838514,9.940651237,0.1077339
ARE,abu-dhabi,16:30.0,211.9,23,47.1,63,22,01:00.0,10.56728806,10.17479201,0.392496047
ARE,abu-dhabi,46:30.0,276.1,18,52.1,80,19,46:30.0,10.10205511,10.03390532,0.06814979
ARE,abu-dhabi,01:30.0,70,9,15,19,19,46:30.0,8.606955069,8.616305177,-0.009350108
ARE,abu-dhabi,46:30.0,62.9,6,13.6,18,6,46:30.0,8.187243651,8.258626928,-0.071383277
ARE,abu-dhabi,46:30.0,13.6,3,2.8,5,2,46:30.0,8.108189061,8.268174258,-0.159985198
ARE,abu-dhabi,46:30.0,4,2,3.3,3,1,01:30.0,8.151228192,8.371545746,-0.220317554
ARE,abu-dhabi,01:30.0,6.7,2,1.4,1,2,16:30.0,8.59652633,8.794258911,-0.19773258
ARE,abu-dhabi,01:30.0,5.1,3,1.7,2,3,01:30.0,8.774136171,9.011187361,-0.23705119
ARE,abu-dhabi,01:30.0,3.3,3,0.2,1,5,01:30.0,8.844295351,9.061512178,-0.217216827
ARE,abu-dhabi,01:30.0,24.7,5,0.9,7,8,01:00.0,9.193547654,9.402484701,-0.208937047
ARE,abu-dhabi,01:00.0,31.4,8,3.7,14,12,01:00.0,9.565325377,9.727868497,-0.16254312
ARE,abu-dhabi,01:00.0,92.7,12,11.5,26,17,01:00.0,10.08396249,10.22644,-0.142477507
ARE,abu-dhabi,01:00.0,201.8,19,25.2,58,19,01:00.0,10.77235501,10.65643755,0.115917463
ARE,abu-dhabi,01:00.0,447.4,27,52.2,104,20,31:00.0,11.54964052,11.04120092,0.508439593
ARE,abu-dhabi,01:00.0,708.2,36,98.1,178,20,16:00.0,12.06613327,11.12500864,0.941124622
ARE,abu-dhabi,46:00.0,786.6,37,105.5,197,18,46:03.2,12.12069066,11.16992423,0.950766428
ARE,abu-dhabi,46:00.0,611.2,31,82.3,145,14,46:00.0,11.57601363,10.8801239,0.695889728
ARE,abu-dhabi,46:00.0,239.7,21,38.9,65,10,46:00.0,10.64505837,10.32807523,0.316983138
ARE,abu-dhabi,31:00.0,174,19,28.9,57,8,01:00.0,10.43411034,10.27240284,0.161707498
ARE,abu-dhabi,01:30.0,104.8,15,11.5,30,9,01:00.0,10.10918916,10.10076714,0.008422013
ARE,abu-dhabi,16:00.0,178.9,16,21.9,55,9,16:00.0,10.30346115,10.21893225,0.084528907
ARE,abu-dhabi,16:00.0,231,18,27.3,68,9,01:00.0,10.50810904,10.3054886,0.202620446
ARE,abu-dhabi,46:30.0,192.6,16,25,55,9,46:00.0,10.3665887,10.28514154,0.081447156
ARE,abu-dhabi,46:30.0,97,15,14.6,33,7,01:00.0,10.03992757,10.04630852,-0.006380948
ARE,abu-dhabi,01:30.0,134.8,17,16.5,42,7,01:00.0,10.08610577,10.04380485,0.04230092
ARE,abu-dhabi,01:00.0,287.7,24,53.7,98,8,01:30.0,10.65016704,10.28293438,0.367232659
ARE,abu-dhabi,46:30.0,270.7,20,56.1,90,8,16:30.0,10.24080305,10.09692504,0.143878019
ARE,abu-dhabi,46:30.0,55,6,9.8,18,7,31:30.0,8.263419993,8.341059696,-0.077639704
ARE,abu-dhabi,46:30.0,23.4,3,8.5,8,2,31:30.0,8.087948705,8.278051009,-0.190102304
ARE,abu-dhabi,01:30.0,0,3,0,0,3,01:30.0,8.496991291,8.682019279,-0.185027988
ARE,abu-dhabi,01:30.0,1.7,2,2.1,2,15,01:30.0,8.561348725,8.793307615,-0.23195889
ARE,abu-dhabi,01:30.0,9.1,2,0.9,3,28,01:30.0,8.529332458,8.778442282,-0.249109824
ARE,abu-dhabi,01:30.0,2.7,3,0.3,1,39,01:30.0,8.778138723,9.011399359,-0.233260636
ARE,abu-dhabi,01:30.0,18.2,5,4.5,5,47,01:00.0,9.206309085,9.399484396,-0.193175311
ARE,abu-dhabi,01:00.0,18.1,8,1.5,9,56,01:00.0,9.611652703,9.763163843,-0.15151114
ARE,abu-dhabi,01:00.0,83.1,12,6,23,55,46:00.0,10.08838861,10.23778987,-0.149401262
ARE,abu-dhabi,01:00.0,156.9,16,13.8,50,52,01:00.0,10.53751991,10.62672271,-0.089202798
ARE,abu-dhabi,01:00.0,305.6,23,38.9,91,50,46:00.0,11.14305114,10.9209668,0.222084338
ARE,abu-dhabi,01:00.0,715.1,38,96.8,177,49,46:00.0,12.26150859,11.08477945,1.176729141
ARE,abu-dhabi,46:00.0,781.4,38,109.5,189,36,46:00.0,12.19148527,11.02584585,1.165639419
ARE,abu-dhabi,46:00.0,685.4,32,90.8,170,26,46:00.0,11.69309637,10.79346477,0.899631596
ARE,abu-dhabi,46:00.0,269.5,21,40,78,17,46:00.0,10.53166566,10.19161798,0.340047685
ARE,abu-dhabi,31:00.0,136.9,18,22.1,45,10,31:00.0,10.33738696,10.19356618,0.143820788
ARE,abu-dhabi,01:00.0,127.9,14,14.9,39,9,01:30.0,9.943107917,9.955239922,-0.012132005
ARE,abu-dhabi,01:00.0,142.9,15,14.1,38,9,16:30.0,10.16449601,10.08452607,0.079969934
ARE,abu-dhabi,01:00.0,256.3,17,27.8,69,8,01:30.0,10.36987124,10.12676969,0.243101545
ARE,abu-dhabi,01:00.0,170.2,16,20,44,8,01:30.0,10.01470714,9.812539232,0.202167905
ARE,abu-dhabi,01:00.0,161.8,19,35.4,40,8,46:30.0,10.084163,9.651121077,0.433041925
ARE,abu-dhabi,01:00.0,186.1,28,52.6,43,8,16:30.0,10.88632796,9.93418222,0.952145744
ARE,abu-dhabi,31:00.0,279.9,32,60,56,8,31:30.0,11.2238276,10.17401183,1.04981577
ARE,abu-dhabi,46:00.0,338.3,22,76.2,107,6,16:30.0,10.23333524,9.929413704,0.303921539
ARE,abu-dhabi,46:30.0,61.3,6,12.4,21,5,31:30.0,8.100373457,8.180911181,-0.080537724
ARE,abu-dhabi,31:30.0,33.7,5,7.5,12,5,31:30.0,7.985525207,8.051688189,-0.066162982
ARE,abu-dhabi,01:30.0,13.2,3,0.6,3,2,46:30.0,8.233705906,8.336446998,-0.102741092
ARE,abu-dhabi,01:30.0,20.2,4,2.5,4,1,01:30.0,8.479654592,8.503375793,-0.023721201
ARE,abu-dhabi,01:30.0,17.1,5,1.5,5,3,01:30.0,8.646111448,8.582100979,0.064010469
ARE,abu-dhabi,01:30.0,17.8,6,2,5,7,01:30.0,8.736815385,8.671919468,0.064895918
ARE,abu-dhabi,01:30.0,45.8,11,5.3,15,16,01:30.0,9.305681443,8.826320724,0.47936072
ARE,abu-dhabi,46:30.0,86.3,12,7.5,21,16,01:00.0,9.33113967,8.827797676,0.503341994
ARE,abu-dhabi,01:00.0,75.8,13,14.6,21,17,01:30.0,9.578575794,9.27931058,0.299265214
ARE,abu-dhabi,01:00.0,152.1,18,22.9,40,21,01:30.0,10.11413066,9.674743712,0.439386951
ARE,abu-dhabi,01:00.0,467.5,24,42.6,90,22,46:30.0,10.76052086,10.03563137,0.724889491
ARE,abu-dhabi,01:00.0,454.1,25,46.7,104,19,16:00.0,10.96965212,10.26719091,0.702461214
ARE,abu-dhabi,31:00.0,426,25,45.8,96,18,01:30.0,10.99323365,10.3003926,0.692841052
ARE,abu-dhabi,46:00.0,302.3,21,40.6,86,18,46:30.0,10.70972143,10.30567642,0.404045014
ARE,abu-dhabi,01:00.3,193,19,23.3,52,14,31:30.0,10.5192023,9.909533498,0.609668802
ARE,abu-dhabi,31:00.0,232,19,28.3,55,10,46:00.0,10.47251954,9.713464307,0.759055237
ARE,abu-dhabi,16:00.0,157.4,18,18.2,36,9,01:00.0,10.28400765,9.549689877,0.73431777
ARE,abu-dhabi,01:00.0,153.1,17,16.9,36,9,01:00.0,10.18020722,9.530709279,0.649497937
ARE,abu-dhabi,46:00.0,149.2,16,21.2,43,9,01:30.0,10.08897013,9.518179064,0.57079107
ARE,abu-dhabi,46:00.0,74.9,13,9.8,24,9,16:30.0,9.877400582,9.616089623,0.261310959
ARE,abu-dhabi,16:00.0,84.6,11,10.3,24,9,01:30.0,9.762055729,9.737817909,0.02423782
ARE,abu-dhabi,16:00.0,43.6,9,3.3,12,9,31:30.0,9.533837587,9.616735488,-0.082897901
ARE,abu-dhabi,01:30.0,20.6,7,3.3,7,8,46:30.0,9.179999062,9.286643962,-0.1066449
ARE,abu-dhabi,01:00.0,33.9,7,8.3,11,8,01:30.0,9.101573629,9.132172181,-0.030598552
ARE,abu-dhabi,16:00.0,32.7,8,11.1,12,9,31:30.0,9.056474381,9.008507736,0.047966645
ARE,abu-dhabi,16:30.0,29.3,8,8.6,8,7,16:30.0,8.993623743,8.907115928,0.086507815
ARE,abu-dhabi,16:30.0,9.4,6,0.9,3,6,31:30.0,8.856427285,8.865116036,-0.008688751
ARE,abu-dhabi,01:30.0,16.6,4,2.4,7,3,46:30.0,8.657923005,8.625349368,0.032573637
ARE,abu-dhabi,01:30.0,22.8,7,2.1,7,2,01:30.0,8.998363112,8.755919659,0.242443452
ARE,abu-dhabi,01:30.0,22.3,7,4,9,2,01:30.0,8.972737164,8.720529446,0.252207718
ARE,abu-dhabi,01:30.0,58.5,8,5.3,17,3,01:30.0,9.109159531,8.847083873,0.262075658
ARE,abu-dhabi,01:00.0,70.2,9,8.7,18,6,01:30.0,9.090653162,8.857028315,0.233624846
ARE,abu-dhabi,01:00.0,219.1,18,21.8,41,9,01:00.0,10.03835845,9.271661128,0.766697327
ARE,abu-dhabi,31:00.0,220.8,19,24,51,12,01:30.0,10.14508193,9.472241244,0.672840681
ARE,abu-dhabi,01:00.0,197,19,24.4,51,16,01:30.0,10.53968272,10.26193967,0.277743054
ARE,abu-dhabi,01:00.0,268.2,23,34.1,76,19,01:30.0,10.94361422,10.47761264,0.466001576
ARE,abu-dhabi,01:00.0,400.8,25,51.4,106,20,01:30.0,11.00013562,10.47554113,0.524594487
ARE,abu-dhabi,01:00.0,373.1,24,45.5,106,24,01:00.0,10.85026881,10.33742933,0.512839487
ARE,abu-dhabi,31:00.0,332.3,23,50.7,98,23,46:00.0,10.73593331,10.24486229,0.491071019
ARE,abu-dhabi,46:00.0,319.4,22,50.9,93,20,46:00.0,10.62038858,10.04547771,0.574910871
ARE,abu-dhabi,46:00.0,191.5,16,27.4,63,14,46:30.0,10.1245189,9.749053448,0.37546545
ARE,abu-dhabi,01:00.0,108.9,14,11.6,38,12,01:30.0,9.905308523,9.663723039,0.241585483
ARE,abu-dhabi,46:00.0,141,15,16.1,50,13,01:30.0,9.96419265,9.647207536,0.316985114
ARE,abu-dhabi,01:00.0,149,14,16.5,44,13,01:30.0,9.955272295,9.681557302,0.273714993
ARE,abu-dhabi,31:30.0,175.4,14,19.3,52,14,16:30.0,9.912972152,9.719888644,0.193083508
ARE,abu-dhabi,31:30.0,152.4,14,15.2,40,14,16:30.0,9.965008303,9.867185686,0.097822617
ARE,abu-dhabi,46:30.0,147.6,13,17.5,44,13,31:30.0,9.840315449,9.790686031,0.049629419
ARE,abu-dhabi,46:30.0,100.4,11,13,28,12,46:30.0,9.557697265,9.599212232,-0.041514967
ARE,abu-dhabi,31:30.0,44.7,9,7.8,12,10,31:30.0,9.262616594,9.344358488,-0.081741894
ARE,abu-dhabi,31:30.0,19,8,4.5,7,10,31:30.0,8.995183301,9.055194133,-0.060010833
ARE,abu-dhabi,01:30.0,35.5,7,11.6,12,9,16:30.0,8.618421541,8.631088312,-0.012666771
ARE,abu-dhabi,46:30.0,13.9,7,4,6,7,31:30.0,8.605922427,8.606721168,-0.00079874
ARE,abu-dhabi,31:30.0,13.5,4,1.9,6,3,46:30.0,8.40776083,8.473819476,-0.066058646
ARE,abu-dhabi,16:30.0,2.9,3,0.5,1,1,01:30.0,8.518472312,8.618989168,-0.100516856
ARE,abu-dhabi,01:30.0,0,3,0,0,3,16:30.0,8.566703377,8.660543178,-0.093839801
ARE,abu-dhabi,01:30.0,25.4,5,3.3,7,3,01:30.0,8.975082769,8.993815498,-0.018732728
ARE,abu-dhabi,01:00.0,37.6,8,4.5,13,6,01:30.0,9.209849283,9.106032495,0.103816787
ARE,abu-dhabi,01:00.0,93.3,14,11.1,29,9,01:30.0,9.883522091,9.497859074,0.385663017
ARE,abu-dhabi,16:00.0,120.5,15,17.3,35,13,01:00.0,10.06897659,9.767881142,0.301095447
ARE,abu-dhabi,01:00.0,149.3,16,19.7,42,17,01:00.0,10.39884852,10.31959491,0.079253609
ARE,abu-dhabi,01:00.0,270.5,22,36.3,84,20,01:00.0,10.86812249,10.57750846,0.290614025
ARE,abu-dhabi,16:00.0,402.5,24,52,113,23,01:00.0,11.02020939,10.64514866,0.37506073
ARE,abu-dhabi,01:00.0,413,26,55.3,116,28,01:30.0,11.05648209,10.52589113,0.530590957
ARE,abu-dhabi,46:00.0,452.9,25,62.4,132,28,46:00.0,10.99164403,10.48473815,0.506905884
ARE,abu-dhabi,46:00.0,279.4,21,45.3,84,20,46:00.0,10.59036161,10.12666403,0.463697584
ARE,abu-dhabi,46:00.0,105.8,14,17,38,13,46:30.0,9.895874904,9.661661003,0.234213901
ARE,abu-dhabi,01:00.0,65.9,11,7.5,21,11,01:30.0,9.717866404,9.652724006,0.065142398
ARE,abu-dhabi,01:30.0,138,15,16.1,46,14,01:30.0,10.26001258,10.01326865,0.246743927
ARE,abu-dhabi,01:30.0,166.7,19,24.2,53,22,01:30.0,10.41186931,10.08096467,0.330904634
ARE,abu-dhabi,31:30.0,236.5,19,29,73,24,46:30.0,10.48665196,10.32133276,0.165319196
ARE,abu-dhabi,46:30.0,129,13,15.7,47,13,46:30.0,9.842957363,9.916313435,-0.073356072
ARE,abu-dhabi,31:30.0,71,11,10.8,23,11,01:30.0,9.557421981,9.524080208,0.033341773
ARE,abu-dhabi,01:30.0,43.9,10,3.6,17,11,46:30.0,9.556881492,9.559337543,-0.002456052
ARE,abu-dhabi,01:30.0,177.7,15,25.6,58,12,01:30.0,9.956048398,9.694709876,0.261338523
ARE,abu-dhabi,46:30.0,211.8,13,24.6,63,11,46:30.0,9.72406455,9.584079238,0.139985312
ARE,abu-dhabi,46:30.0,47.9,5,7.8,12,5,31:30.0,8.178960676,8.250133497,-0.071172821
ARE,abu-dhabi,46:30.0,41.6,3,5.1,3,3,31:30.0,8.22237078,8.384943738,-0.162572957
ARE,abu-dhabi,01:30.0,6.1,1,1.7,2,2,01:30.0,8.477963084,8.759801976,-0.281838892
ARE,abu-dhabi,01:30.0,8.6,2,0.4,2,2,01:30.0,8.594024269,8.822615325,-0.228591056
ARE,abu-dhabi,01:00.0,13.5,2,2.7,6,3,01:30.0,8.619970977,8.860812095,-0.240841119
ARE,abu-dhabi,01:00.0,20,4,3,6,4,01:30.0,8.982798255,9.12485896,-0.142060705
ARE,abu-dhabi,01:00.0,25.5,7,6.9,7,7,01:30.0,9.333764797,9.408543763,-0.074778966
ARE,abu-dhabi,01:00.0,36.1,10,6.6,14,10,01:30.0,9.692068211,9.794731866,-0.102663655
ARE,abu-dhabi,01:00.0,77.1,13,10.2,29,15,01:00.0,10.10797907,10.27860767,-0.170628606
ARE,abu-dhabi,01:00.0,110.8,17,13.7,46,20,01:00.0,10.54181347,10.60982449,-0.068011023
ARE,abu-dhabi,01:00.0,389.4,25,49.5,98,29,01:00.0,11.15015378,10.79917508,0.350978704
ARE,abu-dhabi,01:00.0,714.9,33,95.5,156,40,01:00.0,11.74879227,10.98845833,0.760333939
ARE,abu-dhabi,31:00.0,781.2,35,105,185,40,46:00.0,11.86145261,11.04182081,0.819631797
ARE,abu-dhabi,46:00.0,686.7,31,95.4,162,33,46:00.0,11.46766076,10.73786436,0.729796401
ARE,abu-dhabi,46:00.0,238.3,20,34.9,66,21,46:00.0,10.51685554,10.24847271,0.268382831
ARE,abu-dhabi,31:00.0,139.2,17,18.7,45,18,31:30.0,10.23117339,10.13982375,0.091349639
ARE,abu-dhabi,01:00.0,113.3,15,12.8,32,17,01:00.0,10.23510119,10.16763785,0.067463338
ARE,abu-dhabi,01:00.0,211,17,22.1,60,17,01:30.0,10.41029972,10.24176445,0.168535262
ARE,abu-dhabi,16:00.0,238.5,18,28,73,19,01:30.0,10.5952458,10.31034492,0.284900874
ARE,abu-dhabi,16:00.0,187.6,18,29.4,58,18,46:30.0,10.40354838,10.09641716,0.307131213
ARE,abu-dhabi,46:00.0,166.9,16,30,53,16,46:00.0,10.08293179,9.884015229,0.198916564
ARE,abu-dhabi,01:00.0,128.9,14,19.6,43,19,01:30.0,9.868774258,9.837828496,0.030945762
ARE,abu-dhabi,01:00.0,296.9,21,51,99,24,16:30.0,10.50176752,10.12022574,0.381541774
ARE,abu-dhabi,46:00.0,297.4,18,58.3,94,19,46:30.0,10.09219228,9.94562061,0.146571672
ARE,abu-dhabi,46:30.0,57.1,5,7.9,16,5,31:30.0,8.228164812,8.320627588,-0.092462775
ARE,abu-dhabi,16:30.0,7.1,2,0.5,2,2,46:30.0,8.203950295,8.428059724,-0.224109429
ARE,abu-dhabi,01:30.0,4.9,2,0.9,1,1,01:30.0,8.57500585,8.802045147,-0.227039297
ARE,abu-dhabi,01:30.0,0,2,0,0,2,01:30.0,8.673203909,8.943284936,-0.270081027
ARE,abu-dhabi,01:30.0,13.2,2,2.4,4,3,01:30.0,8.775659469,9.071993662,-0.296334194
ARE,abu-dhabi,01:30.0,9.8,3,1.2,3,4,01:30.0,8.760993043,9.021295338,-0.260302294
ARE,abu-dhabi,01:00.0,17.7,6,1.7,5,6,01:30.0,9.28418306,9.471359102,-0.187176042
ARE,abu-dhabi,01:00.0,24.5,8,1.8,10,10,01:30.0,9.663274289,9.851374694,-0.188100405
ARE,abu-dhabi,01:00.0,78.8,12,5.9,31,14,01:30.0,10.11813389,10.34875454,-0.230620651
ARE,abu-dhabi,01:00.0,124.5,15,16.3,45,20,01:00.0,10.55419368,10.73712491,-0.182931231
ARE,abu-dhabi,01:00.0,256.5,21,34.4,91,28,01:30.0,11.02689039,10.98471704,0.042173347
ARE,abu-dhabi,01:00.0,608.8,32,83.1,160,41,01:30.0,11.7802592,11.10055948,0.679699721
ARE,abu-dhabi,46:00.0,669.3,34,92.2,166,41,46:00.0,11.85636955,11.10703206,0.749337483
ARE,abu-dhabi,46:00.0,549.8,29,79.1,134,34,46:00.0,11.45236487,10.88463807,0.567726799
ARE,abu-dhabi,46:00.0,239.2,19,34.3,67,23,46:00.0,10.4672666,10.33361702,0.133649577
ARE,abu-dhabi,31:00.0,179,16,22.6,56,19,31:00.0,10.29817077,10.3089524,-0.010781633
ARE,abu-dhabi,16:00.0,93.5,14,10.9,27,16,31:00.0,10.14044844,10.21985795,-0.079409512
ARE,abu-dhabi,16:00.0,149.9,15,18.4,46,16,01:30.0,10.31365891,10.3094766,0.004182311
ARE,abu-dhabi,16:00.0,194,15,23.8,56,17,01:30.0,10.29702224,10.3002695,-0.003247255
ARE,abu-dhabi,31:00.0,137.3,14,16.4,47,16,31:30.0,10.12039349,10.23385093,-0.113457437
ARE,abu-dhabi,31:00.0,94.2,13,14.8,34,15,01:30.0,9.914556985,10.01815345,-0.103596468
ARE,abu-dhabi,01:00.0,62,15,11.5,24,21,01:30.0,9.824583597,9.860589027,-0.03600543
ARE,abu-dhabi,01:00.0,276.6,22,50.2,85,28,16:30.0,10.4769555,10.09431549,0.382640007
ARE,abu-dhabi,46:30.0,308.5,19,58.4,91,22,46:30.0,10.13444232,9.96153453,0.172907791
ARE,abu-dhabi,16:30.0,95.8,10,19,32,22,46:30.0,8.931607949,9.001353627,-0.069745678
ARE,abu-dhabi,46:30.0,57.8,6,9.6,18,6,46:30.0,8.235070227,8.265611672,-0.030541445
ARE,abu-dhabi,46:30.0,15.7,2,6,5,2,46:30.0,8.028550909,8.203175507,-0.174624598
ARE,abu-dhabi,01:30.0,0,1,0,0,1,01:30.0,8.356889221,8.625020233,-0.268131013
ARE,abu-dhabi,16:30.0,1.1,2,0.2,1,3,01:30.0,8.488583732,8.746092756,-0.257509024
ARE,abu-dhabi,01:30.0,7.6,3,2.8,4,3,01:30.0,8.538073985,8.684885493,-0.146811508
ARE,abu-dhabi,01:30.0,48.1,5,3.4,6,4,01:30.0,8.765761639,8.816776393,-0.051014754
